3,3,10,45,1,2,1.3,3.6,2,1,1,1,0
3,3,10,45,1,2,1.3,3.6,2,1,1,1,0
1,1,10,45,1,2,1.66,5.5,2,1,1,0,1
1,2,10,45,1,2,1.66,6.5,2,1,1,0,1
2,1,10,45,1,2,1.66,10,4,1,1,0,1
2,1,10,45,2,4,1.66,13,4,1,1,0,1
3,3,10,45,1,2,1.6,4.5,2,1,1,1,0
3,3,10,45,1,2,1.6,4.5,2,1,1,1,0
2,2,10,45,2,4,1.8,13,4,1,1,0,1
2,2,10,45,1,2,1.8,10,4,1,1,0,1
3,2,14,32,1,1,0.4,2.2,2,1,0,0,0
3,1,14,32,1,1,0.4,2.2,2,1,0,0,0
3,2,14,32,1,1,0.4,2.2,2,1,0,0,0
3,2,14,32,1,1,0.4,2.2,2,1,0,0,0
3,1,14,32,1,1,0.4,2.2,2,1,0,0,0
3,2,14,32,1,1,0.4,2.2,2,1,0,0,0
3,4,13,32,1,1,0.4,2.2,2,1,0,0,0
4,3,17,14,4,8,1.6,35,128,2,1,1,1
4,1,11,32,4,4,1.6,80,288,3,0,1,1
4,2,13,22,4,4,3.1,80,32,2,0,1,1
3,2,15,14,4,8,1.8,47,32,2,1,1,1
4,4,15,14,4,4,3,80,64,2,0,1,1
4,1,17,14,4,4,3,72,64,2,0,1,1
4,1,12,32,8,16,2.9,135,384,4,1,1,1
4,3,13,22,12,24,2.7,130,768,4,1,1,1
4,3,13,22,12,24,2.4,115,768,4,1,1,1
4,2,16,14,4,8,3.5,140,1540,4,1,1,1
4,2,16,14,4,8,3.7,140,1540,4,1,1,1
4,2,16,14,6,12,3.6,140,1540,4,1,1,1
4,2,16,14,8,16,3.2,140,1540,4,1,1,1
4,2,16,14,8,16,3.4,140,1540,4,1,1,1
4,1,16,14,6,6,1.7,85,1540,4,0,1,1
3,1,16,14,8,16,1.6,50,1540,4,1,1,1
4,1,16,14,8,8,1.7,85,1540,4,0,1,1
3,1,16,14,10,20,2.2,75,1540,4,1,1,1
4,1,16,14,8,16,2.1,85,1540,4,1,1,1
4,1,16,14,4,8,2.6,85,1540,4,1,1,1
3,1,16,14,12,24,1.9,75,1540,4,1,1,1
4,1,16,14,10,20,1.8,55,1540,4,1,1,1
4,1,16,14,10,20,2.2,85,1540,4,1,1,1
4,1,16,14,4,8,3.5,135,1540,4,1,1,1
4,1,16,14,10,20,2.4,90,1540,4,1,1,1
4,1,16,14,6,12,3.4,135,1540,4,1,1,1
3,1,16,14,14,28,1.8,75,1540,4,1,1,1
4,1,16,14,14,28,1.7,65,1540,4,1,1,1
4,1,16,14,12,24,2.2,105,1540,4,1,1,1
4,1,16,14,8,16,3.2,135,1540,4,1,1,1
3,1,16,14,14,28,2.3,105,1540,4,1,1,1
4,1,16,14,14,28,2.4,120,1540,4,1,1,1
4,1,16,14,16,32,2.1,120,1540,4,1,1,1
4,1,16,14,12,24,3,160,1540,4,1,1,1
4,1,16,14,14,28,2.6,135,1540,4,1,1,1
4,1,16,14,18,36,2.1,120,1540,4,1,1,1
4,1,16,14,16,32,2.6,145,1540,4,1,1,1
4,1,16,14,18,36,2.3,145,1540,4,1,1,1
4,1,16,14,20,40,2.2,135,1540,4,1,1,1
3,4,16,14,22,44,2.2,145,1540,4,1,1,1
4,1,16,14,22,44,2.2,145,1540,4,1,1,1
4,4,16,14,22,44,2.4,145,1540,4,1,1,1
4,2,16,14,10,20,1.8,105,1540,4,1,1,1
4,2,16,14,10,20,2.1,105,1540,4,1,1,1
4,2,16,14,10,10,2.6,135,1540,4,0,1,1
3,2,16,14,14,28,1.8,75,1540,4,1,1,1
4,2,16,14,12,24,2.1,105,1540,4,1,1,1
4,2,16,14,14,28,2.2,105,1540,4,1,1,1
4,2,16,14,8,16,2.5,135,1540,4,1,1,1
4,2,16,14,16,32,2.2,120,1540,4,1,1,1
4,2,16,14,18,36,2.2,135,1540,4,1,1,1
4,2,16,14,22,44,2.2,135,1540,4,1,1,1
4,3,14,22,6,6,1.6,85,768,4,0,1,1
3,3,14,22,6,12,2,52,768,4,1,1,1
4,3,14,22,6,6,1.9,85,768,4,0,1,1
3,3,14,22,8,16,2.3,75,768,4,1,1,1
4,3,14,22,6,12,2.4,85,768,4,1,1,1
4,3,14,22,4,8,3,105,768,4,1,1,1
3,3,14,22,10,20,2,75,768,4,1,1,1
4,3,14,22,8,16,2.4,85,768,4,1,1,1
4,3,14,22,8,16,1.8,55,768,4,1,1,1
4,3,14,22,4,8,3.5,135,768,4,1,1,1
4,3,14,22,8,16,2.6,90,768,4,1,1,1
4,3,14,22,6,12,3.4,135,768,4,1,1,1
4,3,14,22,10,20,2.3,105,768,4,1,1,1
3,3,14,22,12,24,1.8,75,768,4,1,1,1
4,3,14,22,12,24,1.8,65,768,4,1,1,1
3,3,14,22,12,24,2.2,105,768,4,1,1,1
3,1,15,22,12,24,2.2,105,768,4,1,1,1
4,3,14,22,10,20,2.6,105,768,4,1,1,1
4,3,14,22,8,16,3.2,135,768,4,1,1,1
4,3,14,22,12,24,2.3,120,768,4,1,1,1
4,3,14,22,12,24,2.5,120,768,4,1,1,1
4,3,14,22,14,28,2,120,768,4,1,1,1
4,2,15,22,10,20,1.7,105,768,4,1,1,1
4,2,15,22,10,20,2,105,768,4,1,1,1
4,3,14,22,10,20,3.1,160,768,4,1,1,1
4,2,15,22,10,10,2.6,135,768,4,0,1,1
4,3,14,22,12,24,2.6,135,768,4,1,1,1
4,2,15,22,12,24,1.9,105,768,4,1,1,1
4,3,14,22,8,16,3.2,140,768,4,1,1,1
4,3,14,22,14,28,2.3,120,768,4,1,1,1
4,3,14,22,8,16,3,140,768,4,1,1,1
4,2,15,22,12,24,2.1,105,768,4,1,1,1
4,3,14,22,6,12,3.5,140,768,4,1,1,1
4,3,14,22,14,28,2.6,145,768,4,1,1,1
4,2,15,22,6,12,2.9,135,768,4,1,1,1
3,1,15,22,4,8,1.8,45,384,3,1,1,1
4,3,14,22,4,8,3.7,140,768,4,1,1,1
4,2,15,22,14,28,2.1,120,768,4,1,1,1
3,1,15,22,6,12,2,50,384,3,1,1,1
4,3,14,22,4,8,3.5,140,768,4,1,1,1
4,2,15,22,16,32,2,135,768,4,1,1,1
3,1,15,22,8,16,1.8,55,384,3,1,1,1
4,2,15,22,18,36,2.1,135,768,4,1,1,1
3,1,15,22,10,20,1.8,70,384,3,1,1,1
3,1,15,22,8,16,2,65,384,3,1,1,1
4,3,13,22,10,20,3,130,768,4,1,1,1
4,3,13,22,10,20,2.8,115,768,4,1,1,1
4,3,13,22,8,16,3.4,150,256,4,1,1,1
4,3,13,22,10,20,2.5,115,768,4,1,1,1
4,3,13,22,8,16,3.3,130,768,4,1,1,1
4,3,13,22,10,20,2.2,95,768,4,1,1,1
4,3,13,22,10,20,1.7,70,768,4,1,1,1
3,3,13,22,10,20,2.4,95,768,4,1,1,1
4,3,13,22,8,16,2.6,95,768,4,1,1,1
4,1,14,22,10,20,2.4,95,384,3,1,1,1
3,3,13,22,10,20,1.9,70,768,4,1,1,1
4,1,14,22,10,20,1.7,60,384,3,1,1,1
4,3,13,22,6,12,3.5,130,768,4,1,1,1
4,1,14,22,8,16,2.5,95,384,3,1,1,1
4,1,14,22,12,24,2.4,115,768,4,1,1,1
3,1,14,22,10,20,1.8,70,384,3,1,1,1
4,3,13,22,8,16,2,95,768,4,1,1,1
4,3,13,22,4,8,3.5,130,768,4,1,1,1
4,1,14,22,10,20,2.4,95,768,4,1,1,1
4,1,14,22,8,16,1.9,95,384,3,1,1,1
4,3,13,22,6,12,2.4,60,768,4,1,1,1
4,1,14,22,6,12,2.4,60,384,3,1,1,1
4,1,14,22,10,20,2.2,95,768,4,1,1,1
4,3,13,22,6,12,2.6,80,768,4,1,1,1
4,1,14,22,6,12,2.5,80,384,3,1,1,1
4,1,14,22,8,8,3.3,130,768,4,0,1,1
3,1,14,22,10,20,1.9,70,768,4,1,1,1
3,3,13,22,8,16,1.9,70,768,4,1,1,1
3,1,14,22,8,16,1.8,60,384,3,1,1,1
4,3,13,22,6,12,2.1,80,768,4,1,1,1
4,1,14,22,6,12,2.2,80,384,3,1,1,1
4,3,13,22,6,12,3.7,130,256,4,1,1,1
4,1,14,22,8,16,2.6,95,768,4,1,1,1
3,3,13,22,6,12,2,50,768,4,1,1,1
3,1,14,22,6,12,2,50,384,3,1,1,1
4,3,13,22,6,12,3.5,130,256,4,1,1,1
4,1,14,22,8,16,2.3,95,768,4,1,1,1
4,1,14,22,6,12,2.6,95,768,4,1,1,1
4,3,13,22,4,4,2.5,80,768,4,0,1,1
4,1,14,22,4,4,2.4,80,384,3,0,1,1
4,3,13,22,4,8,3.7,130,256,4,1,1,1
3,1,14,22,6,12,2.2,60,384,3,1,1,1
4,3,13,22,4,4,1.8,80,768,4,0,1,1
4,1,14,22,4,4,1.8,80,384,3,0,1,1
4,1,14,22,4,8,2.2,95,768,4,1,1,1
4,1,12,32,8,16,3.1,150,256,4,1,1,1
4,1,12,32,8,16,2.7,130,384,4,1,1,1
4,1,12,32,8,16,2.6,115,384,4,1,1,1
4,1,12,32,6,12,2.9,130,384,4,1,1,1
4,1,12,32,8,16,2.4,115,384,4,1,1,1
4,1,12,32,8,16,2.2,95,384,4,1,1,1
3,1,12,32,8,16,2.1,95,384,4,1,1,1
4,1,12,32,8,16,2,95,384,4,1,1,1
3,1,12,32,8,16,1.8,70,384,4,1,1,1
4,1,12,32,8,16,1.8,70,384,4,1,1,1
4,1,12,32,4,8,3.3,130,384,4,1,1,1
4,2,12,32,8,16,2.3,95,384,3,1,1,1
4,2,12,32,8,16,1.8,70,384,3,1,1,1
4,1,12,32,6,12,2.5,95,384,4,1,1,1
4,2,12,32,8,16,2.1,95,384,3,1,1,1
4,1,12,32,2,4,3,80,384,4,1,1,1
3,2,12,32,8,16,1.8,70,384,3,1,1,1
4,2,12,32,8,16,2.6,115,384,4,1,1,1
4,1,12,32,6,12,2,60,384,4,1,1,1
4,2,12,32,8,16,2.7,130,384,4,1,1,1
4,2,12,32,6,12,2.4,95,384,3,1,1,1
4,1,12,32,6,12,2.3,95,384,4,1,1,1
4,1,12,32,6,12,3.3,130,256,4,1,1,1
4,2,12,32,6,12,2,60,384,3,1,1,1
4,2,12,32,6,12,2.2,95,384,3,1,1,1
4,2,12,32,8,16,2.4,95,384,4,1,1,1
3,2,12,32,6,12,1.8,60,384,3,1,1,1
4,2,12,32,8,16,2.2,95,384,4,1,1,1
4,1,12,32,6,12,3.2,130,256,4,1,1,1
4,1,12,32,6,12,2,95,384,4,1,1,1
4,2,12,32,6,12,1.9,95,384,3,1,1,1
4,2,12,32,6,6,2.9,130,384,4,0,1,1
3,2,12,32,4,8,2,50,384,3,1,1,1
4,1,12,32,4,8,3.6,130,375,4,1,1,1
4,1,12,32,4,4,2.4,80,384,4,0,1,1
4,2,12,32,6,12,2.4,95,384,4,1,1,1
4,2,12,32,4,4,2.2,80,384,3,0,1,1
4,2,12,32,6,12,2.2,95,384,4,1,1,1
4,2,12,32,4,4,1.8,80,384,3,0,1,1
4,2,12,32,4,8,2,95,384,4,1,1,1
4,1,12,32,4,4,1.8,80,384,4,0,1,1
4,1,17,14,4,4,3.3,73,64,2,0,1,1
4,1,17,14,4,8,3.5,72,64,2,1,1,1
4,1,17,14,4,8,3.7,72,64,2,1,1,1
4,1,17,14,4,8,3.7,73,64,2,1,1,1
4,1,17,14,4,8,3.8,72,64,2,1,1,1
4,1,17,14,4,8,3.8,73,64,2,1,1,1
4,1,17,14,4,8,3.9,72,64,2,1,1,1
4,3,17,14,4,8,4.1,79,64,2,1,1,1
3,1,17,14,4,8,2.2,25,64,2,1,1,1
1,1,17,14,4,8,3,45,64,2,1,1,1
1,1,17,14,4,8,3.1,45,64,2,1,1,1
4,4,15,14,4,4,3.3,80,64,2,0,1,1
4,4,15,14,4,8,3.4,80,64,2,1,1,1
4,4,15,14,4,8,3.5,80,64,2,1,1,1
4,4,15,14,4,4,2,25,64,2,0,1,1
4,4,15,14,4,8,2.1,25,64,2,1,1,1
4,4,15,14,4,8,3.5,80,64,2,1,1,1
4,4,15,14,4,8,2.9,45,64,2,1,1,1
3,4,15,14,4,8,2.4,35,64,2,1,1,1
4,4,15,14,4,8,3.6,80,64,2,1,1,1
4,4,15,14,4,8,3.6,80,64,2,1,1,1
4,4,15,14,4,8,3.7,80,64,2,1,1,1
1,3,15,14,4,8,2.8,45,64,2,1,1,1
3,4,15,14,4,8,2,25,64,2,1,1,1
1,1,16,14,4,8,2.8,45,64,2,1,1,1
1,3,15,14,4,8,2.9,45,64,2,1,1,1
1,1,16,14,4,8,2.9,45,64,2,1,1,1
3,2,16,14,4,8,1.9,45,64,2,1,1,1
4,2,16,14,4,8,2.5,35,64,2,1,1,1
1,1,16,14,4,8,3,45,64,2,1,1,1
3,2,16,14,4,8,2,45,64,2,1,1,1
4,2,16,14,4,8,3,45,64,2,1,1,1
4,2,16,14,4,8,3.5,65,64,2,1,1,1
4,2,15,14,4,8,2.3,35,32,2,1,1,1
3,2,15,14,4,8,2,47,32,2,1,1,1
4,2,15,14,4,8,3.5,95,32,2,1,1,1
4,2,15,14,4,8,3.4,65,32,2,1,1,1
4,2,14,22,4,4,3.3,84,32,2,0,1,1
4,2,13,22,4,4,3.2,84,32,2,0,1,1
4,2,13,22,4,8,3.3,80,32,2,1,1,1
4,2,13,22,4,8,1.8,25,32,2,1,1,1
4,2,14,22,4,8,3.4,80,32,2,1,1,1
4,2,13,22,4,8,3.4,80,32,2,1,1,1
4,2,14,22,4,8,2,25,32,2,1,1,1
4,2,14,22,4,8,3.5,80,32,2,1,1,1
4,2,13,22,4,8,3.4,84,32,2,1,1,1
4,2,14,22,4,8,3.5,84,32,2,1,1,1
4,2,13,22,4,8,3.5,84,32,2,1,1,1
4,2,13,22,4,8,2.5,45,32,2,1,1,1
4,2,14,22,4,8,3.6,80,32,2,1,1,1
3,2,13,22,4,8,2.3,45,32,2,1,1,1
4,2,13,22,4,8,3.5,80,32,2,1,1,1
4,2,14,22,4,8,2.7,45,32,2,1,1,1
4,2,13,22,4,8,3.6,82,32,2,1,1,1
4,2,14,22,4,8,3.6,84,32,2,1,1,1
4,2,14,22,4,8,3.7,82,32,2,1,1,1
4,2,13,22,4,8,3.6,84,32,2,1,1,1
4,2,14,22,4,8,3.7,84,32,2,1,1,1
4,2,14,22,4,8,3.2,65,32,2,1,1,1
3,3,13,22,4,8,1.8,25,32,2,1,1,1
3,3,13,22,4,8,2.5,40,32,2,1,1,1
4,2,12,22,2,4,2.3,17,32.23,2,1,1,1
4,2,12,22,4,4,3.1,69,32.77,2,0,1,1
4,2,12,22,4,4,3.2,77,32.77,2,0,1,1
4,2,12,22,4,8,3.3,69,32.77,2,1,1,1
4,2,12,22,4,8,3.4,69,32.77,2,1,1,1
4,2,12,22,4,8,3.4,77,32.77,2,1,1,1
4,2,12,22,4,8,2.5,45,32.77,2,1,1,1
4,2,12,22,4,8,3.5,69,32.77,2,1,1,1
4,2,12,22,4,8,3.6,69,32.77,2,1,1,1
4,2,12,22,4,8,3.5,77,32.77,2,1,1,1
4,2,11,32,4,4,3.1,80,32,2,0,1,1
4,2,11,32,2,4,2.2,20,32,2,1,1,1
4,2,11,32,4,4,3.1,95,32,2,0,1,1
4,2,11,32,4,8,3.2,80,32,2,1,1,1
4,2,11,32,4,8,3.3,80,32,2,1,1,1
4,2,11,32,4,8,3.2,95,32,2,1,1,1
4,2,11,32,4,8,3.3,95,32,2,1,1,1
4,2,11,32,4,8,2.4,45,32,2,1,1,1
4,2,11,32,4,8,3.4,95,32,2,1,1,1
4,2,11,32,4,8,3.4,80,32,2,1,1,1
4,2,11,32,4,8,3.5,95,32,2,1,1,1
4,4,15,14,4,8,2.2,35,128,2,1,1,1
4,1,15,14,4,8,2.2,45,128,2,1,1,1
4,4,15,14,4,8,2.4,45,128,2,1,1,1
4,3,17,14,4,8,2,45,128,2,1,1,1
4,4,15,14,4,8,2.2,35,128,2,1,1,1
4,4,15,14,6,12,1.9,35,128,2,1,1,1
4,2,16,14,4,8,1.3,20,128,2,1,1,1
4,4,15,14,6,12,2.2,45,128,2,1,1,1
4,3,17,14,6,12,2.1,45,128,2,1,1,1
4,4,15,14,8,16,1.7,35,128,2,1,1,1
4,2,16,14,8,16,1.6,35,128,2,1,1,1
4,1,15,14,8,16,2,45,128,2,1,1,1
4,4,15,14,8,16,2.1,45,128,2,1,1,1
4,3,17,14,8,16,1.9,45,128,2,1,1,1
4,4,15,14,8,16,2,45,128,2,1,1,1
4,2,16,14,12,24,1.5,45,128,2,1,1,1
4,1,16,14,12,24,1.5,45,128,2,1,1,1
4,1,16,14,12,24,2.1,65,128,2,1,1,1
4,3,17,14,8,16,2.3,65,128,2,1,1,1
4,1,16,14,16,32,1.3,45,128,2,1,1,1
4,1,16,14,16,32,1.3,45,128,2,1,1,1
4,1,11,32,4,4,2.13,80,288,3,0,1,1
4,1,11,32,4,4,2.26,80,288,3,0,1,1
4,1,10,32,4,8,2.4,80,288,3,1,1,1
4,1,10,32,4,8,2.53,80,288,3,1,1,1
4,1,10,32,4,8,2.66,80,288,3,1,1,1
4,1,10,32,6,12,2.4,80,288,3,1,1,1
4,1,11,32,6,12,2.53,80,288,3,1,1,1
4,1,10,32,4,4,1.86,40,288,3,0,1,1
4,1,10,32,4,8,2.13,40,288,3,1,1,1
4,1,9,45,4,4,2,80,144,3,0,1,1
4,1,10,32,6,12,2.26,60,288,3,1,1,1
4,1,11,32,4,8,2.93,130,288,3,1,1,1
4,1,10,32,6,12,2.66,95,288,3,1,1,1
4,1,10,32,6,12,2.8,95,288,3,1,1,1
4,1,9,45,4,8,2.53,80,144,3,1,1,1
4,1,10,32,4,8,3.06,95,288,3,1,1,1
4,1,10,32,6,12,2.93,95,288,3,1,1,1
3,1,9,45,2,4,2,38,144,3,1,1,1
4,1,10,32,2,4,2.26,30,16.38,2,1,1,1
3,1,9,45,4,8,2.13,60,144,3,1,1,1
4,1,11,32,6,12,3.06,95,288,3,1,1,1
4,3,10,32,6,12,3.2,130,24,3,1,1,1
4,3,9,45,4,8,1.86,45,32,2,1,1,1
4,1,9,45,4,8,2.66,130,24,3,1,1,1
4,1,10,32,4,8,3.46,130,288,3,1,1,1
4,3,9,45,4,4,2.4,95,32,2,0,1,1
4,1,10,45,4,8,2.8,130,24,3,1,1,1
4,3,9,45,4,8,2.53,95,32,2,1,1,1
