393
297
409
305
281
107
42
134
161
161
161
94
94
161
161
161
161
161
161
161
161
161
161
161
134
161
134
134
134
134
86
64
77
75
75
64
75
72
82
64
72
64
64
96
42
42
42
42
52
42
42
52
42
42
52
42
107
42
52
107
42
42
52
72
82
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
107
281
281
304
250
281
304
182
187
250
250
202
202
224
224
243
1096
594
1096
1059
1059
332
594
1059
396
594
1059
441
628
1109
1743
350
389
999
599
1199
409
297
393
415
393
415
312
350
312
378
378
378
378
568
13
19
42
31
42
39
64
60
60
60
98
91
104
104
182
208
208
47
31
34
37
41
52
47
39
22
29
37
54
64
64
64
43
63
74
85
63
42
13
11
11
12
10
12
10
192
195
203
393
203
203
2061
2618
2340
297
406
621
1113
1723
213
363
310
779
422
444
1364
612
671
996
939
1552
1544
1329
1171
2057
1832
1749
1846
2145
2094
2428
2891
2702
3226
4560
4115
4938
1219
1668
2225
2535
2837
3838
4616
4727
5729
7007
217
441
306
779
422
444
1364
671
612
996
944
1552
1171
1544
1329
1832
1832
1449
2057
1593
1749
1846
1219
1668
2145
2225
2094
2859
1723
2428
1080
3838
586
2706
4616
256
372
4727
472
297
5729
811
7007
1555
608
2061
1727
2112
1556
2057
1393
1219
1750
1171
1440
1479
1219
1552
1107
4394
1424
889
996
3616
832
612
612
2725
616
551
2108
2405
1216
1013
410
406
1083
1611
632
607
583
1219
885
299
250
294
494
202
192
551
1890
1727
1556
1552
1444
1333
1479
1112
1266
1107
885
1444
1107
889
1112
885
1266
3620
662
3620
837
616
1083
662
554
2730
692
1616
583
410
391
1611
428
294
299
1223
251
889
195
555
207
224
261
282
294
339
339
383
450
433
434
623
224
261
282
250
278
294
294
377
339
350
612
434
433
489
623
679
396
417
1207
449
445
556
417
449
556
445
224
224
250
250
250
273
278
273
287
287
350
294
339
377
339
328
612
350
612
662
662
774
389
545
189
203
224
230
261
273
305
339
623
350
203
189
209
230
261
250
273
294
350
339
623
234
199
199
256
259
389
324
348
470
571
590
581
581
652
675
883
844
1299
855
1222
1477
227
279
391
554
777
554
777
440
554
221
999
774
999
1222
940
1440
1443
403
201
504
1443
594
305
305
1663
224
305
230
594
594
1666
261
305
1663
339
305
1440
1113
835
617
444
294
1666
339
1059
623
1059
774
1223
1223
223
75
86
64
103
281
224
426
281
315
315
315
281
289
315
275
281
275
281
315
281
281
281
281
426
426
393
393
426
393
393
346
303
312
312
303
320
303
303
305
358
312
303
350
350
434
434
434
378
378
378
378
378
378
378
459
378
378
378
459
434
434
434
378
380
623
623
623
570
570
315
315
315
315
315
281
281
281
225
225
281
281
281
225
225
315
266
266
281
315
281
281
227
187
187
187
182
187
182
182
266
266
324
266
266
192
202
202
192
195
195
255
202
213
224
243
224
213
276
213
243
281
275
281
281
281
281
275
225
117
117
117
117
117
117
117
117
315
281
225
225
225
225
225
281
225
138
147
138
147
138
147
157
122
138
138
147
138
177
117
117
117
210
227
269
177
177
193
177
305
213
279
213
247
250
248
248
380
570
362
305
353
305
555
305
305
594
594
117
305
232
380
305
305
120
132
134
120
121
144
117
187
187
209
250
187
177
187
174
205
236
250
269
235
261
280
306
295
295
378
568
570
225
293
225
199
117
225
221
117
117
134
225
117
144
117
117
225
117
225
225
227
225
187
182
225
187
187
227
177
269
225
269
195
195
195
184
201
213
197
213
235
205
205
235
346
280
346
346
306
335
378
378
363
378
335
378
378
378
346
346
378
305
380
342
305
294
568
568
990
1059
1059
1059
129
156
194
200
64
64
64
64
82
82
93
64
64
64
64
93
82
75
64
93
82
75
64
64
64
64
64
72
64
64
64
70
82
75
93
82
75
82
75
82
75
86
86
75
107
107
75
107
75
75
75
76
75
119
42
98
72
89
72
42
111
42
52
86
37
37
134
37
105
68
95
68
316
427
501
511
483
773
704
1012
1221
1273
1561
1227
1727
1776
1931
1865
1697
1900
2049
1988
2111
5217
2220
2460
2618
2767
2742
2451
5448
2952
5949
2925
3101
3286
3078
3227
3358
3661
3543
3115
7007
7007
4708
4856
4936
7704
6120
5890
7411
10409
8719
11722
10009
13011
2170
1502
3003
4061
4672
4672
5895
7174
6841
6841
8898
2170
1502
3003
4061
4672
4672
5895
6063
7174
6841
6841
4227
5339
6451
1223
1446
2059
2837
3838
4394
5506
6619
6841
6841
6841
5729
5729
4616
3838
3059
1334
1779
2558
3670
4227
890
1446
2059
2837
3838
4394
2280
2280
3059
4061
4172
4616
393
426
377
348
378
378
434
435
434
623
393
281
117
304
304
281
225
281
117
225
117
117
117
225
147
147
157
179
281
393
393
415
415
378
312
303
303
350
378
378
378
378
568
304
281
281
250
304
250
250
250
182
187
187
192
192
202
213
243
224
281
117
117
117
304
304
225
281
225
157
147
225
147
281
281
393
426
426
